,popularity,price_tier,outdoors,good_for_groups,has_credit_card,good_for_kids,has_delivery,caters
19342,0,1,1,1,1,1,1,0
19343,0,2,1,1,1,1,1,1
19344,0,1,0,0,1,0,1,1
19345,2,1,1,1,1,1,1,1
19346,2,2,1,1,1,1,1,1
19347,2,1,1,1,1,1,1,1
19348,2,2,1,1,0,1,1,1
19349,1,1,1,1,1,1,1,0
19350,2,1,1,1,1,1,1,1
19351,1,2,1,1,1,1,1,1
19352,1,1,1,1,1,1,1,1
19353,0,2,1,1,0,1,1,1
19354,2,1,1,1,1,1,1,1
19355,2,2,1,1,0,1,1,0
19356,1,2,1,1,0,1,1,0
19357,1,2,1,1,1,1,1,1
19358,2,2,1,1,1,1,1,0
19359,2,2,1,1,1,1,1,1
19360,1,1,1,0,1,0,1,1
19361,1,1,1,0,1,0,0,1
19362,1,1,0,0,1,0,1,1
19363,1,1,0,0,1,0,1,1
19364,2,2,1,1,1,1,1,1
19365,2,1,1,1,1,1,1,1
19366,0,1,1,1,1,1,1,0
19367,0,2,1,1,1,1,1,1
19368,2,2,1,1,1,1,1,1
19369,1,2,1,1,0,1,1,1
19370,1,1,1,1,1,1,1,1
19371,2,3,1,1,1,1,1,1
19372,1,2,1,1,1,1,1,0
19373,0,1,1,1,1,1,1,0
19374,0,2,1,1,1,1,1,1
19375,2,2,1,1,1,1,1,1
19376,0,1,1,0,1,0,1,1
19377,0,1,1,0,1,0,0,1
19378,1,2,1,1,1,1,1,1
19379,1,1,1,1,1,1,1,1
19380,0,1,1,0,1,0,1,0
19381,2,1,1,1,1,1,1,1
19382,2,2,0,0,1,1,1,1
19383,1,2,1,1,1,1,1,1
19384,2,1,1,0,1,1,1,1
19385,0,2,1,1,1,1,1,1
19386,0,1,1,1,1,1,1,1
19387,0,1,1,1,1,1,1,1
19388,0,2,0,0,0,0,0,0
19389,1,2,1,1,1,1,1,1
19390,0,1,1,1,1,1,1,1
19391,0,1,1,1,1,1,1,0
19392,0,1,1,0,1,0,1,1
19393,1,1,0,0,1,0,0,1
19394,1,2,1,1,1,1,1,1
19395,1,2,1,1,1,1,1,1
19396,1,1,1,1,1,1,1,1
19397,1,2,1,1,1,1,1,1
19398,1,1,1,1,1,1,1,1
19399,2,4,1,1,1,1,1,1
19400,0,2,1,1,0,1,1,0
19401,2,1,1,1,1,1,1,1
19402,1,1,1,1,1,1,1,0
19403,2,2,1,1,1,1,1,1
19404,0,1,0,0,1,0,1,1
19405,1,2,1,1,1,0,0,0
19406,0,1,1,1,1,1,1,0
19407,0,1,1,0,1,0,1,1
19408,1,1,1,1,1,1,1,1
19409,0,1,1,1,1,1,1,1
19410,2,1,0,0,1,0,0,1
19411,0,1,1,0,0,0,0,1
19412,1,2,1,1,1,1,1,1
19413,1,2,1,1,1,1,1,1
19414,2,2,1,1,1,1,1,1
19415,1,1,1,1,1,1,1,1
19416,0,2,1,1,0,1,1,1
19417,1,1,1,1,1,1,1,1
19418,1,2,1,1,1,1,1,1
19419,2,1,1,1,1,1,1,1
19420,2,2,1,1,1,1,1,1
19421,1,2,1,1,1,1,1,1
19422,1,1,1,1,1,1,1,1
19423,2,2,1,1,1,1,1,1
19424,0,1,0,1,1,1,1,1
19425,1,1,1,1,1,1,1,1
19426,2,3,1,1,1,1,1,1
19427,1,1,0,1,1,1,1,0
19428,2,1,1,1,0,1,1,1
19429,0,1,1,1,1,1,1,1
19430,0,2,0,0,0,0,0,0
19431,2,2,1,1,1,1,1,1
19432,2,1,1,1,1,1,1,0
19433,1,2,1,1,1,0,0,1
19434,2,2,1,1,1,1,1,1
19435,1,1,1,1,1,1,1,1
19436,2,2,1,1,1,1,1,1
19437,0,1,1,1,1,1,1,1
19438,1,1,1,1,1,1,1,1
19439,0,2,1,1,1,1,1,1
19440,0,1,1,1,1,1,1,1
19441,2,2,1,1,1,1,1,1
19442,0,1,1,1,1,1,1,1
19443,0,1,0,0,1,0,0,0
19444,0,1,1,0,0,0,0,0
19445,2,2,1,1,1,1,1,1
19446,2,2,0,0,0,0,1,1
19447,1,2,1,1,1,1,1,1
19448,2,2,1,1,1,1,1,1
19449,2,1,1,1,1,1,1,1
19450,1,1,1,1,1,1,1,1
19451,2,1,1,1,1,1,1,1
19452,0,2,1,1,0,1,1,1
19453,0,2,1,1,0,1,1,1
19454,2,2,1,1,1,1,1,1
19455,0,1,1,0,1,0,1,1
19456,2,2,1,1,1,1,1,1
19457,2,1,1,1,1,1,1,1
19458,0,2,0,0,1,0,0,0
19459,2,1,1,1,0,1,1,1
19460,1,2,1,1,1,1,1,1
19461,2,2,1,1,0,1,1,1
19462,1,2,1,1,0,1,1,1
19463,1,2,1,1,0,1,1,1
19464,0,2,0,0,1,0,1,0
19465,1,1,1,1,1,1,1,1
19466,1,2,1,1,1,1,1,1
19467,1,2,1,1,1,1,1,1
19468,1,1,1,1,1,1,1,1
19469,1,1,1,1,1,1,1,1
19470,1,2,1,1,1,1,1,1
19471,1,1,1,1,1,1,1,1
19472,0,2,1,1,1,1,1,1
19473,1,2,1,1,1,1,1,1
19474,1,1,1,1,1,1,1,1
19475,2,2,1,1,1,1,1,1
19476,0,1,1,1,1,1,1,0
19477,1,2,1,1,1,1,1,1
19478,1,1,1,1,1,1,1,1
19479,0,1,1,1,1,1,1,0
19480,1,2,1,1,0,1,1,1
19481,1,2,1,1,1,1,1,1
19482,2,1,1,1,1,1,1,1
19483,1,2,1,0,1,0,0,1
19484,2,1,1,1,1,1,1,1
19485,0,1,1,1,1,1,1,1
19486,1,2,0,0,1,0,1,1
19487,2,2,1,1,1,1,1,1
19488,2,2,1,1,1,1,1,1
19489,1,1,1,1,0,1,1,1
19490,0,1,1,0,1,1,1,0
19491,0,1,1,1,1,1,1,0
19492,0,1,1,1,1,1,1,0
19493,0,2,1,1,1,1,1,1
19494,1,2,1,1,1,1,1,1
19495,2,2,1,1,1,1,1,1
19496,2,2,1,1,1,1,1,1
19497,2,1,1,1,1,1,1,1
19498,0,1,1,1,1,1,1,1
19499,1,2,1,1,1,1,1,1
19500,2,2,1,0,1,0,1,1
19501,1,1,1,1,1,1,1,1
19502,0,2,1,1,1,1,1,0
19503,2,2,1,1,1,1,1,1
19504,1,2,1,1,1,1,1,1
19505,1,3,1,1,1,1,1,1
19506,1,1,1,1,1,1,1,1
19507,2,2,1,1,1,1,1,1
19508,1,1,1,1,1,1,1,1
19509,1,1,1,1,1,1,1,1
19510,2,2,0,0,1,0,0,0
19511,0,2,0,0,1,0,0,1
19512,2,1,1,1,1,1,1,1
19513,0,2,0,0,1,0,1,0
19514,1,2,1,1,1,1,1,1
19515,0,1,1,1,1,1,1,0
19516,1,2,1,1,1,1,1,0
19517,1,2,1,1,0,1,1,0
19518,1,1,1,1,1,1,1,1
19519,0,1,1,1,1,1,1,0
19520,2,1,1,1,1,1,1,1
19521,1,2,1,1,1,1,1,1
19522,2,2,1,1,1,1,1,1
19523,0,2,1,1,1,1,1,1
19524,0,1,0,1,1,1,1,0
19525,2,2,1,1,1,1,1,1
19526,1,1,1,1,1,1,1,1
19527,0,2,1,1,0,1,1,1
19528,2,1,1,0,1,0,0,1
19529,1,2,1,1,1,1,1,1
19530,2,2,1,1,1,1,1,1
19531,0,1,1,1,1,1,1,0
19532,1,1,1,1,0,1,1,1
19533,2,2,1,1,1,1,1,1
19534,0,1,1,1,1,1,1,1
19535,2,3,0,0,1,0,1,1
19536,0,1,1,0,1,0,1,1
19537,1,1,1,1,1,1,1,1
19538,1,1,1,1,1,1,1,1
19539,1,1,1,1,1,1,1,0
19540,0,1,0,1,1,1,1,0
19541,2,1,1,1,1,1,1,1
19542,0,2,1,1,1,1,1,0
19543,2,2,1,1,1,1,1,1
19544,1,1,1,0,1,0,1,1
19545,1,2,1,1,1,1,1,1
19546,2,2,0,0,1,1,0,1
19547,1,2,1,1,1,1,1,1
19548,2,2,1,1,1,1,1,1
19549,1,1,1,1,1,1,1,1
19550,2,2,1,1,1,1,1,1
19551,1,2,1,1,1,1,1,1
19552,2,2,1,1,1,1,1,1
19553,1,2,1,1,0,1,1,1
19554,2,2,1,1,1,1,1,1
19555,0,1,1,1,1,0,1,1
19556,0,1,1,1,0,1,1,1
19557,2,1,1,0,1,1,1,1
19558,2,2,1,1,1,1,1,1
19559,1,2,0,0,1,0,1,1
19560,2,2,1,1,1,1,1,1
19561,2,1,1,0,1,0,1,1
19562,2,2,1,1,1,1,1,1
19563,2,3,1,1,1,1,1,1
19564,2,2,1,1,1,1,1,1
19565,2,3,1,1,1,1,1,1
19566,1,1,1,1,1,1,1,1
19567,0,1,1,1,1,1,1,1
19568,0,1,1,1,1,1,1,1
19569,0,2,1,1,1,1,1,1
19570,0,1,0,0,1,0,1,0
19571,2,3,1,1,1,1,1,1
19572,1,1,1,1,0,1,1,1
19573,1,2,1,1,1,1,1,1
19574,1,2,1,1,1,1,1,1
19575,1,1,1,1,1,1,1,1
19576,0,2,0,0,1,0,0,1
19577,1,2,1,0,1,0,1,1
19578,2,2,1,1,1,1,1,1
19579,1,1,1,1,1,1,1,0
19580,2,3,1,1,1,1,1,1
19581,2,2,1,1,1,1,1,1
19582,0,1,1,1,1,1,1,1
19583,1,1,1,1,1,1,1,0
19584,0,2,1,1,1,1,1,1
19585,0,1,1,1,1,1,1,1
19586,1,1,1,1,1,1,1,1
19587,0,1,1,1,1,1,1,1
19588,2,2,1,1,1,1,1,1
19589,1,1,1,1,1,1,1,1
19590,1,2,1,1,0,1,1,1
19591,1,1,1,1,1,1,1,1
19592,0,1,1,1,1,1,1,1
19593,1,2,1,1,1,1,1,1
19594,0,2,1,1,1,0,1,0
19595,0,3,0,0,1,0,0,1
19596,2,2,1,1,1,1,1,1
19597,2,2,0,0,1,0,0,1
19598,0,2,1,1,1,1,1,1
19599,0,1,1,1,0,1,1,1
19600,0,1,1,1,1,1,1,1
19601,1,2,0,0,1,0,0,1
19602,1,2,1,1,1,1,1,1
19603,1,1,1,1,0,0,0,0
19604,0,1,0,1,0,1,1,0
19605,0,1,0,0,1,0,1,1
19606,2,2,1,0,1,1,1,1
19607,1,2,1,1,1,1,1,1
19608,0,2,1,1,1,1,1,0
19609,0,1,1,1,1,1,1,1
19610,2,2,1,1,1,1,1,1
19611,1,2,1,1,1,1,1,1
19612,1,2,1,1,0,1,1,0
19613,1,2,1,0,1,1,1,1
19614,1,2,1,1,1,1,1,1
19615,0,1,1,1,1,1,1,1
19616,0,1,1,1,1,1,1,1
19617,1,1,1,1,0,1,1,1
19618,1,1,1,1,1,1,1,1
19619,1,2,1,1,1,1,1,1
19620,0,1,1,1,1,1,1,1
19621,0,2,0,0,1,0,0,1
19622,0,1,1,1,1,1,1,1
19623,0,2,1,1,1,1,1,1
19624,0,1,1,1,1,1,1,0
19625,1,1,1,1,1,1,1,1
19626,2,2,1,1,1,1,1,1
19627,1,1,1,1,1,1,1,1
19628,2,1,1,1,1,1,1,1
19629,2,2,1,1,1,1,1,1
19630,2,1,1,1,1,1,1,1
19631,0,1,0,1,0,0,1,0
19632,1,1,1,1,0,1,1,1
19633,2,2,1,1,1,1,1,1
19634,1,2,1,1,1,1,1,0
19635,0,3,0,0,1,0,0,1
19636,1,1,1,1,1,1,1,1
19637,1,2,1,1,0,1,1,1
19638,1,1,1,1,1,1,1,0
19639,1,2,1,1,1,1,1,1
19640,2,1,1,1,1,1,1,1
19641,2,1,1,0,1,0,1,1
19642,2,3,1,1,1,1,1,1
19643,1,1,1,1,1,1,1,1
19644,2,2,1,1,1,1,1,1
19645,1,2,0,0,0,0,0,1
19646,1,3,1,1,1,1,1,0
19647,1,2,1,1,1,1,1,1
19648,0,1,1,1,1,1,1,0
19649,1,2,1,1,1,1,1,1
19650,0,1,1,0,0,0,0,1
19651,2,2,1,1,1,1,1,1
19652,1,1,1,1,1,1,1,1
19653,2,2,1,1,1,1,1,1
19654,0,1,1,1,1,1,1,1
19655,1,1,0,0,1,0,0,1
19656,2,2,1,1,1,1,1,1
19657,2,1,1,1,1,1,1,1
19658,0,1,1,1,1,1,1,1
19659,0,1,1,1,1,1,1,1
19660,2,1,1,1,1,1,1,1
19661,2,2,1,0,1,0,1,1
19662,0,2,1,1,1,1,1,1
19663,0,1,1,1,1,1,1,0
19664,1,1,1,1,1,1,1,1
19665,1,2,1,1,1,1,1,1
19666,0,2,0,0,1,0,1,1
19667,2,1,1,0,1,1,1,1
19668,1,2,0,0,1,0,1,0
19669,1,2,1,0,1,0,0,1
19670,2,2,1,1,0,1,1,1
19671,2,2,1,1,1,1,1,1
19672,2,2,1,1,1,1,1,1
19673,1,1,0,0,1,0,1,1
19674,2,2,1,1,1,1,1,1
19675,0,2,0,0,1,0,0,0
19676,1,1,1,1,1,1,1,1
19677,0,1,1,1,1,1,1,1
19678,2,2,1,1,1,1,1,1
19679,0,1,1,1,1,1,1,0
19680,0,1,1,0,1,0,0,0
19681,1,1,1,1,1,1,1,1
19682,1,1,1,1,1,1,1,1
19683,2,2,1,1,1,1,1,1
19684,1,1,1,1,1,1,1,1
19685,0,1,1,0,0,0,0,1
19686,2,2,1,1,1,1,1,1
19687,1,2,0,0,1,0,1,1
19688,2,2,1,1,1,1,1,1
19689,2,2,1,1,0,1,1,1
19690,1,2,0,0,1,0,1,1
19691,1,2,1,1,0,0,0,0
19692,0,1,0,0,1,0,0,0
19693,0,1,1,1,1,1,1,1
19694,0,2,1,1,1,1,1,1
19695,1,1,1,1,1,1,1,0
19696,1,1,1,1,1,1,1,1
19697,0,1,1,1,1,1,1,1
19698,1,2,1,1,1,1,1,1
19699,2,1,1,1,1,1,1,1
19700,1,2,1,1,1,1,1,1
19701,0,2,1,1,0,1,1,1
19702,1,2,1,1,1,1,1,1
19703,1,1,1,1,1,1,1,1
19704,2,2,1,1,1,1,1,1
19705,2,1,1,1,1,1,1,1
19706,1,2,1,1,1,1,1,1
19707,1,3,1,1,1,1,1,1
19708,0,1,0,0,1,0,0,0
19709,2,1,1,1,0,1,1,1
19710,1,2,1,1,1,1,1,1
19711,2,2,0,0,1,1,1,1
19712,0,2,1,1,0,1,1,1
19713,2,1,1,1,1,1,1,1
19714,1,1,0,0,1,0,0,1
19715,0,2,0,0,1,0,0,0
19716,0,1,1,1,1,1,1,1
19717,1,1,1,0,1,0,0,1
19718,2,2,1,1,1,1,1,1
19719,2,2,1,1,1,1,1,1
19720,2,2,1,1,1,1,1,1
19721,0,1,1,1,1,1,1,0
19722,0,1,1,1,1,1,1,1
19723,2,1,1,1,1,1,1,1
19724,1,1,1,1,1,1,1,1
19725,0,1,1,1,1,1,1,0
19726,0,2,1,1,1,1,1,1
19727,2,1,1,1,1,1,1,0
19728,2,2,1,1,1,1,1,1
19729,2,2,1,1,1,1,1,1
19730,2,2,1,1,1,1,1,1
19731,0,2,1,1,0,1,1,1
19732,1,1,1,1,1,1,1,1
19733,1,2,1,1,0,1,1,1
19734,1,2,1,1,1,1,1,1
19735,0,2,1,1,0,1,1,1
19736,2,3,1,1,1,1,1,0
19737,1,2,1,1,1,1,1,1
19738,1,2,1,1,1,1,1,1
19739,1,2,1,1,1,1,1,0
19740,1,2,1,1,1,1,1,1
19741,1,1,1,1,0,1,1,1
19742,0,2,1,1,1,1,1,1
19743,2,1,1,1,1,1,1,0
19744,1,2,1,1,0,1,1,1
19745,2,2,1,1,1,1,1,1
19746,2,2,1,1,1,1,1,1
19747,2,2,1,1,1,1,1,1
19748,1,2,1,1,1,1,1,0
19749,1,2,1,1,1,1,1,1
19750,0,2,1,1,0,1,1,0
19751,2,2,1,1,1,1,1,1
19752,2,1,1,1,1,1,1,1
19753,1,2,1,1,1,1,1,1
19754,2,1,1,1,1,1,1,1
19755,0,2,0,1,1,0,1,0
19756,1,2,1,1,0,1,1,1
19757,1,1,1,1,1,1,1,0
19758,2,2,1,1,1,1,1,1
19759,0,3,0,0,0,0,1,0
19760,0,1,1,1,1,1,1,1
19761,0,1,1,1,1,1,1,0
19762,1,2,0,1,1,1,1,0
19763,2,2,1,1,1,1,1,1
19764,1,2,1,1,0,1,1,1
19765,2,2,1,1,1,1,1,1
19766,2,2,1,1,1,1,1,1
19767,1,2,1,1,0,1,1,1
19768,0,1,0,1,1,1,1,0
19769,2,2,1,0,1,0,1,1
19770,0,1,0,0,1,1,0,0
19771,2,2,1,1,1,1,1,1
19772,1,2,1,1,1,1,1,1
19773,0,2,1,1,1,1,1,1
19774,0,1,1,1,1,1,1,0
19775,0,1,1,1,1,1,1,1
19776,1,2,1,1,1,1,1,1
19777,2,1,1,1,1,1,1,1
19778,0,1,1,1,1,1,1,1
19779,2,1,1,1,1,1,1,1
19780,1,2,1,1,1,1,1,1
19781,0,2,1,1,0,1,1,1
19782,1,2,1,1,1,0,1,0
19783,1,2,1,1,1,1,1,1
19784,2,2,1,1,1,1,1,1
19785,2,2,1,1,1,1,1,1
19786,2,2,1,1,1,1,1,1
19787,0,1,0,0,1,0,1,1
19788,0,1,0,1,1,0,1,0
19789,2,2,1,1,1,1,1,1
19790,2,2,1,1,1,1,1,1
19791,2,3,1,1,1,1,1,1
19792,2,2,1,1,1,1,1,1
19793,2,2,1,1,1,1,1,1
19794,0,3,1,1,1,1,1,1
19795,0,2,0,1,1,1,1,0
19796,0,2,1,1,1,1,1,1
19797,1,3,1,1,0,1,1,1
19798,2,2,1,1,1,1,1,1
19799,2,2,1,1,1,1,1,1
19800,2,2,1,1,1,1,1,1
19801,2,1,1,1,1,1,1,1
19802,2,1,1,1,1,1,1,1
19803,2,2,1,1,1,1,1,1
19804,1,2,0,0,1,0,0,1
19805,2,1,1,1,1,1,1,0
19806,2,1,1,1,1,1,1,1
19807,2,2,1,0,1,0,1,1
19808,0,2,1,1,1,1,1,0
19809,1,1,1,1,1,1,1,1
19810,0,1,1,1,0,1,1,0
19811,0,2,1,1,0,1,1,1
19812,2,2,1,1,1,1,1,1
19813,0,2,0,0,0,0,1,0
19814,0,3,1,1,1,1,1,1
19815,2,1,1,1,1,0,1,1
19816,1,2,1,0,1,0,0,0
19817,1,1,1,1,0,1,1,1
19818,1,1,1,1,1,1,1,1
19819,0,1,1,1,1,1,1,0
19820,2,2,1,1,1,1,1,1
19821,0,2,1,1,1,1,1,1
19822,0,1,1,1,1,1,1,1
19823,2,1,1,0,1,1,1,1
19824,0,2,0,0,1,0,1,0
19825,2,2,1,1,1,1,1,1
19826,0,2,0,0,0,0,0,1
19827,1,1,1,1,1,1,1,1
19828,2,3,1,1,1,1,1,1
19829,1,2,1,1,1,1,1,1
19830,0,1,1,1,1,0,0,0
19831,0,1,0,0,1,0,1,0
19832,1,2,1,1,1,1,1,1
19833,0,1,1,1,1,1,1,1
19834,1,1,1,1,1,1,1,1
19835,1,2,1,1,1,1,1,1
19836,0,2,0,0,0,0,0,0
19837,0,2,1,1,1,1,1,1
19838,1,3,1,1,0,1,1,1
19839,2,2,1,1,1,1,1,1
19840,2,1,1,1,1,1,1,1
19841,0,2,1,1,1,1,1,1
19842,1,2,0,0,1,0,0,0
19843,1,1,1,1,1,1,1,1
19844,1,2,1,1,0,1,1,1
19845,1,2,1,1,0,1,1,1
19846,1,1,1,1,0,1,1,1
19847,1,2,1,1,1,1,1,1
19848,2,2,1,1,1,1,1,1
19849,1,1,1,1,1,1,1,1
19850,1,2,1,1,0,1,1,1
19851,1,1,1,1,1,1,1,1
19852,1,2,1,1,1,1,1,1
19853,2,2,1,1,1,1,1,1
19854,2,2,1,1,1,1,1,1
19855,0,2,1,1,1,1,1,1
19856,2,2,1,1,1,1,1,1
19857,2,2,1,1,1,1,1,1
19858,2,2,1,1,1,1,1,1
19859,0,2,1,1,1,1,1,1
19860,0,2,1,1,1,1,1,0
19861,1,2,1,1,1,1,1,1
19862,1,2,1,1,1,1,1,1
19863,2,1,1,1,1,1,1,1
19864,0,1,1,1,1,1,1,1
19865,2,1,1,1,1,1,1,1
19866,2,1,1,1,1,1,1,1
19867,0,2,1,1,1,1,1,1
19868,1,1,1,1,0,1,1,1
19869,0,2,1,1,0,1,1,1
19870,0,2,1,1,1,1,1,0
19871,1,1,1,0,1,1,1,1
19872,2,2,1,1,1,1,1,1
19873,2,2,1,1,1,1,1,1
19874,1,1,0,0,1,0,1,1
19875,2,2,0,0,1,1,1,1
19876,1,2,0,0,1,0,1,1
19877,2,2,1,1,1,1,1,1
19878,2,1,1,1,1,1,1,1
19879,0,1,1,0,1,0,1,0
19880,0,1,1,1,1,1,1,1
19881,1,2,1,0,1,0,1,1
19882,0,1,1,1,1,0,0,0
19883,2,2,1,1,1,1,1,1
19884,1,2,1,1,1,1,1,1
19885,1,1,1,1,1,1,1,1
19886,0,2,1,1,1,1,1,1
19887,0,1,1,1,1,1,1,1
19888,2,2,1,1,1,1,1,1
19889,1,2,1,1,1,1,1,1
19890,0,1,1,1,0,1,1,1
19891,2,2,1,1,1,1,1,1
19892,0,1,1,1,1,1,1,1
19893,0,1,1,1,1,1,1,1
19894,1,1,1,1,0,1,1,1
19895,1,2,1,1,1,1,1,1
19896,1,2,0,0,1,0,0,1
19897,2,2,1,1,1,1,1,1
19898,2,3,1,1,0,1,1,1
19899,2,2,1,1,0,1,1,1
19900,1,2,1,1,1,1,1,1
19901,0,2,1,1,1,1,1,1
19902,1,1,1,1,1,1,1,1
19903,0,1,1,1,1,1,1,1
19904,2,2,1,1,1,1,1,1
19905,2,3,1,1,1,1,1,1
19906,0,1,1,1,1,1,1,1
19907,2,2,1,1,1,1,1,1
19908,0,1,1,1,1,1,1,1
19909,0,2,0,0,1,0,0,0
19910,0,2,1,1,1,1,1,1
19911,1,2,0,0,1,0,1,1
19912,0,1,1,1,0,1,1,1
19913,2,2,1,1,1,1,1,1
19914,2,2,1,1,1,1,1,1
19915,1,2,1,1,1,1,1,1
19916,1,1,1,1,1,1,1,1
19917,0,1,0,1,1,1,1,0
19918,1,1,1,1,1,1,1,1
19919,0,1,1,1,1,1,1,0
19920,0,1,1,1,1,1,1,1
19921,2,2,1,1,1,1,1,1
19922,2,1,0,0,1,0,1,1
19923,0,2,1,1,1,1,1,0
19924,1,1,1,1,0,1,1,1
19925,2,1,1,1,1,1,1,1
19926,0,1,0,0,1,0,0,1
19927,0,1,1,1,1,1,1,0
19928,1,2,1,1,0,1,1,1
19929,1,2,1,1,1,1,1,1
19930,1,2,1,1,1,1,1,0
19931,2,2,1,1,1,1,1,1
19932,1,2,0,0,1,0,1,0
19933,2,1,1,0,1,0,1,1
19934,0,2,0,0,0,0,0,0
19935,2,2,1,1,0,1,1,1
19936,2,2,1,1,1,1,1,1
19937,1,1,1,1,1,1,1,1
19938,2,3,1,1,0,1,1,1
19939,1,2,1,1,1,1,1,1
19940,2,2,1,1,1,1,1,1
19941,1,2,1,1,1,1,1,1
19942,0,1,1,1,0,1,0,0
19943,1,2,1,1,1,1,1,1
19944,0,1,1,1,0,1,1,1
19945,2,1,1,1,1,1,1,1
19946,0,2,1,1,0,1,1,1
19947,1,1,1,1,0,1,1,1
19948,2,2,1,1,1,1,1,1
19949,1,2,1,1,1,1,1,0
19950,1,2,1,1,1,1,1,1
19951,2,2,1,1,1,1,1,1
19952,2,1,1,1,1,1,1,1
19953,2,2,1,1,1,1,1,1
19954,2,2,1,0,0,0,1,1
19955,0,1,1,1,1,1,1,1
19956,0,1,1,1,1,1,1,0
19957,1,2,1,1,1,1,1,1
19958,2,3,1,1,1,1,1,1
19959,1,1,1,1,1,1,1,0
19960,1,2,1,1,1,1,1,1
19961,2,2,1,1,1,1,1,1
19962,1,1,1,1,1,1,1,1
19963,0,1,0,1,0,1,0,0
19964,2,1,0,0,1,0,1,1
19965,0,2,1,1,0,1,1,1
19966,2,2,1,1,1,1,1,1
19967,0,1,1,1,1,1,1,1
19968,2,2,1,1,0,1,1,1
19969,1,2,1,0,1,0,1,0
19970,0,1,1,1,1,1,1,1
19971,0,1,1,1,1,1,1,0
19972,1,2,1,1,1,1,1,1
19973,1,1,0,0,1,0,1,1
19974,0,1,1,1,1,1,1,1
19975,2,2,1,0,1,1,0,1
19976,2,4,1,1,1,1,1,1
19977,0,2,1,1,1,0,0,0
19978,2,3,1,1,1,1,1,1
19979,2,1,1,1,1,1,1,1
19980,0,1,1,0,1,0,1,0
19981,2,2,1,1,1,1,1,0
19982,0,2,1,1,1,1,1,1
19983,2,2,1,1,1,1,1,1
19984,2,2,1,1,1,1,1,1
19985,1,1,0,0,1,0,1,1
19986,1,1,0,0,1,0,1,0
19987,0,2,1,1,1,1,1,1
19988,2,2,1,1,1,1,1,0
19989,0,1,1,1,1,1,1,1
19990,1,2,0,0,1,1,1,1
19991,2,2,1,1,1,1,1,1
19992,0,1,1,0,1,0,1,1
19993,1,2,1,1,1,1,1,1
19994,2,2,1,1,1,1,1,1
19995,2,2,1,1,1,1,1,1
19996,0,1,1,1,1,1,1,1
19997,1,1,0,0,1,0,1,0
19998,1,2,1,1,1,1,1,1
19999,2,2,1,1,0,1,1,1
20000,2,2,1,1,1,1,1,1
20001,2,1,1,1,1,1,1,1
20002,2,2,1,0,1,1,1,1
20003,1,1,1,0,1,1,1,1
20004,2,2,1,1,1,1,1,1
20005,0,1,1,1,1,1,1,0
20006,0,1,0,0,1,0,1,1
20007,0,2,1,1,0,1,1,0
20008,1,1,0,0,1,1,1,1
20009,2,2,1,1,1,1,1,1
20010,1,1,1,1,1,1,1,1
20011,1,3,0,0,0,0,0,1
20012,2,2,1,1,1,1,1,1
20013,0,1,1,1,1,1,1,0
20014,2,2,1,1,1,1,1,1
20015,2,2,1,1,1,1,1,0
20016,1,2,1,1,1,1,1,1
20017,1,2,1,1,1,1,1,1
20018,1,2,1,0,1,0,0,0
20019,1,1,1,0,1,0,1,1
20020,1,2,0,0,1,0,1,1
20021,2,2,1,1,1,0,1,1
20022,2,2,1,1,1,1,1,1
20023,0,1,1,1,1,1,1,1
20024,0,2,1,1,0,1,1,1
20025,1,3,1,1,0,1,1,1
20026,2,2,1,1,0,1,1,1
20027,1,1,1,1,1,1,1,0
20028,0,2,0,0,1,0,1,0
20029,1,2,1,1,0,1,1,1
20030,1,1,0,0,1,0,1,1
20031,1,1,1,0,1,0,1,1
20032,1,2,1,1,0,1,1,1
20033,1,2,1,1,1,1,1,1
20034,0,1,1,0,1,0,1,0
20035,0,2,0,0,1,0,1,1
20036,0,2,1,1,1,1,1,1
20037,2,2,1,1,1,1,1,1
20038,0,1,1,1,1,1,1,0
20039,1,1,1,1,1,1,1,1
20040,2,1,1,1,1,1,1,1
20041,2,2,1,1,1,1,1,1
20042,1,1,1,1,1,1,1,1
20043,2,1,1,1,1,1,1,1
20044,1,2,1,1,1,1,1,1
20045,0,1,0,0,0,0,1,0
20046,1,1,1,1,1,1,1,1
20047,1,2,1,1,1,1,1,1
20048,2,2,1,1,1,1,1,0
20049,0,1,1,1,0,1,1,1
20050,1,1,0,0,1,0,1,0
20051,2,2,1,1,1,1,1,1
20052,1,2,1,1,1,1,1,1
20053,1,1,1,1,1,1,1,1
20054,1,1,1,1,1,1,1,1
20055,0,1,1,1,1,1,1,1
20056,2,1,1,1,1,1,1,1
20057,1,1,1,1,1,1,1,1
20058,0,1,1,1,1,1,1,1
20059,0,2,1,1,1,1,1,0
20060,2,2,0,0,1,1,1,1
20061,1,1,0,0,1,0,1,0
20062,1,2,1,1,1,1,1,1
20063,0,1,1,1,1,1,1,0
20064,1,2,1,1,1,1,1,1
20065,2,2,1,1,1,1,1,1
20066,1,2,1,1,1,1,1,1
20067,2,2,1,1,1,1,1,1
20068,2,1,1,1,1,1,1,1
20069,2,1,1,1,1,1,1,1
20070,1,1,1,0,1,1,0,0
20071,2,3,1,1,1,1,1,1
20072,0,1,0,1,1,1,1,0
20073,0,1,1,1,1,1,1,1
20074,1,1,0,0,1,0,1,1
20075,0,1,0,1,1,1,1,1
